,PWSID,SYSTEMNAME,PLANTNUMBER,PLANTNAME,OBJECTIVEID,PROCESSID,PROCESSOBJECTIVEDESC
23464,6535208,"GILMORE AND SON TIRE, INC.",1,GILMORE TIRES WATER PLANT,A,999.0,NO TRTMT
23465,6535209,RIDGE VETERNARY HOSPITAL,1,RIDGE VETENARY HOSP.WELL,A,999.0,NO TRTMT
23466,6535210,CLASSIC CREATIONS OF CENTRAL FLORIDA,1,CLASSIC CREATIONS WTP,A,999.0,NO TRTMT
23467,6535211,JENKINS FORD,1,STEDEM FORD WTP,B,2.0,DISINFECT/HYPOCHLORIN
23468,6535212,"FLORIDA'S NATURAL GROWERS, INC.",1,WALES INDUSTRIES WELL/TANK,A,999.0,NO TRTMT
23469,6535213,"VITA-GREEN, INC",1,VITA-GREEN W.T.P.,A,999.0,NO TRTMT
23470,6535214,HERN'S BAIT AND TACKLE,1,HERN'S WATER PLANT,A,999.0,NO TRTMT
23471,6535215,LOMA LINDA S/D,1,LOMA LINDA S/D,B,1.0,DISINFECT/GASEOUS CHLORIN
23472,6535215,LOMA LINDA S/D,2,OAK HILLS,B,1.0,DISINFECT/GASEOUS CHLORIN
23473,6535216,CENTRAL FLORIDA EYE CLINIC,1,CENTRAL FLORIDA EYE CLINIC,B,2.0,DISINFECT/HYPOCHLORIN
23474,6535217,FFA LEADERSHIP TRAINING CENTER,1,FFA LEADERSHIP W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23475,6535217,FFA LEADERSHIP TRAINING CENTER,1,FFA LEADERSHIP W.T.P.,H,25.0,SOFTENING/ION EXCHANGE
23476,6535218,TOP KING #2,1,TOP KING # 2 W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23477,6535218,TOP KING #2,1,TOP KING # 2 W.T.P.,G,29.0,IRON RMVL/CARTRIDGE FILTR
23478,6535219,IMC CLEAR SPRINGS BUCKET,1,IMC FERTILIZER (BUCKET REPAIR),A,999.0,NO TRTMT
23479,6535220,FAYES FAMILY HAIR CARE,1,E-Z RENTALS WELL,B,2.0,DISINFECT/HYPOCHLORIN
23480,6535221,CENTRAL FLORIDA EYE CLINIC,1,CENT. FL EYE CLINIC WELL,B,2.0,DISINFECT/HYPOCHLORIN
23481,6535222,HOPPY'S MARINE CENTER,1,HOPPY'S MARINE CENTER WTP,B,2.0,DISINFECT/HYPOCHLORIN
23482,6535223,HOLBROOK RENTALS,1,HOLBROOK WATER PLANT,A,999.0,NO TRTMT
23483,6535224,"THOMAS, GORDON WHOLESALE FISH",1,"THOMAS, GORDON  WTP",A,999.0,NO TRTMT
23484,6535225,HILL AUTO SALES,1,HILL'S WATER PLANT,A,999.0,NO TRTMT
23485,6535226,GENERAL GRAPHICS CORPORATION,1,GENERAL DIE WELL/TANK,A,999.0,NO TRTMT
23486,6535227,POLK SAND PLANT #1,1,SCALE HOUSE WELL & TANK,A,999.0,NO TRTMT
23487,6535228,POLK SAND PLANT #2,1,FLA MINING OFFICE TRAILER,A,999.0,NO TRTMT
23488,6535229,APICO INTERNATIONAL,1,APICO WELL & TANK,A,999.0,NO TRTMT
23489,6535230,WELCOME PRIMITIVE BAPTIST CH,1,"WELCOME PRIM. BAPT.WELL,TANK",A,999.0,NO TRTMT
23490,6535231,LIBERTY BAPTIST CHURCH,1,"LIBERTY BAPTIST WELL, TANK",A,999.0,NO TRTMT
23491,6535232,"KIMBALL TOPPERS, INC",1,KIMBALL WATER PLANT,A,999.0,NO TRTMT
23492,6535233,"PUP HUT, THE",1,MASON WELL & TANK,A,999.0,NO TRTMT
23493,6535234,FENNELL EXCAVATING & PAVING,1,SAMUEL B. FENNELL,A,999.0,NO TRTMT
23494,6535235,KEEN MOBILE HOME SUBDIVISION,1,KEEN MHP WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23495,6535236,SUNSHINE DREAM VILLAGE,1,SUNSHINE WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23496,6535237,HAVEN AUTO SALES,1,HAVEN WELL & TANK,A,999.0,NO TRTMT
23497,6535238,M & M ENTERPRISES,1,M & M WELL & TANK,A,999.0,NO TRTMT
23498,6535239,K & P TRUCKING,1,K & P WELL/TANK,A,999.0,NO TRTMT
23499,6535240,M & S PROPERTIES,1,M & S WATER PLANT,A,999.0,NO TRTMT
23500,6535241,SUNOCO FOODMART,1,ISLAND FOOD STORE WTP,B,2.0,DISINFECT/HYPOCHLORIN
23501,6535242,SOUTHERN PINES RESORT,1,SOUTHERN PINES WATER PLANT,B,1.0,DISINFECT/GASEOUS CHLORIN
23502,6535242,SOUTHERN PINES RESORT,1,SOUTHERN PINES WATER PLANT,R,25.0,RADS RMVL/ION EXCHANGE
23503,6535243,BRAMBLE RIDGE GOLF COURSE,1,BRAMBLE RIDGE WELL #1,B,2.0,DISINFECT/HYPOCHLORIN
23504,6535244,SMITH & COMPANY,1,HOWDY JONES WATER PLANT,A,999.0,NO TRTMT
23505,6535246,RUTLAND COMMERCE CENTER,1,2 INCH WELL,A,999.0,NO TRTMT
23506,6535247,WEBBER COLLEGE,1,WATER TREATMENT PLANT NO. 1,B,1.0,DISINFECT/GASEOUS CHLORIN
23507,6535248,BIO-TECH,1,BEVERAGE BARN WELL & TANK,A,999.0,NO TRTMT
23508,6535249,CAMP WILDERNESS,1,CAMP WILDERNESS,A,999.0,NO TRTMT
23509,6535250,"SADLER, DANNY OFFICE",1,SADLER WATER PLANT,A,999.0,NO TRTMT
23510,6535251,WOLFF FUTURE DEVELOPMENT,1,WOLFF 4 INCH WELL/TANK,A,999.0,NO TRTMT
23511,6535252,BROKE & POOR BLDG. MATERIALS,1,B & P WELL AND TANK,A,999.0,NO TRTMT
23512,6535253,COVENANT HARVESTER CHURCH,1,COVENANT HARVES CH PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23513,6535254,"BROWN,C.D. CO. CARRABIAN POOL",1,C.D. BROWN CO. W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23514,6535255,ARNETT ELECTRIC SHOP,1,INDUSTRIAL SHOP WELL & TANK,B,2.0,DISINFECT/HYPOCHLORIN
23515,6535256,ELLISON PARK/RAY KEEN,1,ELLISON PARK,B,1.0,DISINFECT/GASEOUS CHLORIN
23516,6535257,FIRST BAPTIST-SPANISH MISSION,1,F.B. SPANISH MISSION WTP,B,2.0,DISINFECT/HYPOCHLORIN
23517,6535258,SCANAMERICAN HOLDINGS C/O ACP,1,SCANAMERICAN HOLDINGS OFFICE,A,999.0,NO TRTMT
23518,6535259,SCANAMERICAN HOLDINGS C/O ACP,1,SCANAMERICAN SOIL CEMENT WTP,A,999.0,NO TRTMT
23519,6535260,SEABOARD PRODUCTIONS,1,DIXIE LAND FOREST PRO.,A,999.0,NO TRTMT
23520,6535261,THE PUMP HOUSE,1,PUMP HOUSE WELL,A,999.0,NO TRTMT
23521,6535262,THOMPSON'S VET. CENTER,1,THOMPSON'S VET CENTER WTP,A,999.0,NO TRTMT
23522,6535263,"FLINT'S WRECKER SERVICE, INC.",1,FLINT`S 4 INCH WELL & TANK,A,999.0,NO TRTMT
23523,6535264,"HARRELSON, GLEN ESTATE",1,HARRELSON WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23524,6535265,STANDARD SAND (L.W.DRYER),1,STANDARD SAND GALL DRYER PLANT,A,999.0,NO TRTMT
23525,6535266,LAKE MABEL RESORT,1,LAKE MABEL RESORT,B,1.0,DISINFECT/GASEOUS CHLORIN
23526,6535267,OWENS BAIT & TACKLE,1,OWENS BAIT & TACKLE WTP,A,999.0,NO TRTMT
23527,6535268,DOCKSIDE LOUNGE,1,DOCKSIDE LOUNGE W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23528,6535269,LAKE HENRY ESTATES,1,LAKE HENRY ESTATES WTP,B,2.0,DISINFECT/HYPOCHLORIN
23529,6535270,MACEDONIAN SERVICE FOUNDATION,1,MACEDONIAN WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23530,6535271,"CUTRALE CITRUS JUICES USA,INC.",1,FLORIDA GOLD GROVE WATER SYST.,B,2.0,DISINFECT/HYPOCHLORIN
23531,6535272,KOREAN BONSAI NURSERY,1,KOREAN BONSAI WATER PLANT,A,999.0,NO TRTMT
23532,6535273,IMC - OVERSTREET,1,IMC OVERSTREET WATER PLANT,A,999.0,NO TRTMT
23533,6535274,"EUBANKS, JIM RV CENTER",1,JIM EUBANKS R.V. CENTER,A,999.0,NO TRTMT
23534,6535275,SADDLE CREEK PARK  II -MAINT/BEACH,1,SADDLE CREEK WATER PLANT # 1,B,2.0,DISINFECT/HYPOCHLORIN
23535,6535276,IMC NEW WALES - GYP STACK EXP,1,GYP STACK WATER PLANT,A,999.0,NO TRTMT
23536,6535277,MAUL`S MOBILE HOME RENTALS,1,MAULS WATER PLANT,A,999.0,NO TRTMT
23537,6535278,PAULINE'S BEAUTY SHOP,1,PAULINE'S JET PUMP & TANK,A,999.0,NO TRTMT
23538,6535279,"ARCTIC SERVICES, INC.",1,R-S INSULATION 1/2 HP WELL/TK,A,999.0,NO TRTMT
23539,6535280,FLORIDA DEPT AGRI/FUMI STATION,1,FDA WELL & 120 TANK,A,999.0,NO TRTMT
23540,6535281,SPCA,1,SPCA WELL AND TANK,A,999.0,NO TRTMT
23541,6535282,PEDALERS POND,1,WAVERLY WATER PLANT,B,1.0,DISINFECT/GASEOUS CHLORIN
23542,6535283,TIFFANYS FURNITURE AND APPL.,1,TIFFANYS FURNITURE & APPL.,A,999.0,NO TRTMT
23543,6535284,"H & C DAIRY, INC.",1,H & C DAIRY WELLS & TANKS,A,999.0,NO TRTMT
23544,6535285,MOM'S WAIST AWAY,1,MOM'S WAIST AWAY WATER PLANT,A,999.0,NO TRTMT
23545,6535286,"ALCOA, INC.- FORT MEADE WORKS",1,A.L.C.O.A. WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23546,6535287,"NORRIS, ALAN CITRUS INC.",1,NORRIS AND PAUL ENTERPRISES,A,999.0,NO TRTMT
23547,6535288,"MIDGARD, INC.",1,MIDGARD WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23548,6535289,CALVARY FIRST ASSEMBLY,1,CALVARY FIRST ASSEMBLY W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23549,6535290,DENARD & MOORE CONSTRUCTION,1,D & M WATER PLANT,A,999.0,NO TRTMT
23550,6535291,"A.D. BAYNARD PLUMBING, INC.",1,A.D. BAYNARD PLUMBING PLANT,A,999.0,NO TRTMT
23551,6535292,"YAVASCALAR TROY HOLDING, LLC",1,BALIMOY WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23552,6535293,RIDGE PALLETS BLADE SHARPENING,1,RIDGE PALLETS BLADE PLANT,A,999.0,NO TRTMT
23553,6535294,INDUSTRIAL CONTAINER SERVICES,1,INDUSTRIAL CONTAINER SVC WTP,B,2.0,DISINFECT/HYPOCHLORIN
23554,6535295,FRANKS OUTBOARD REPAIR SHOP,1,FRANKS OUTBOARD REPAIR SHOP,A,999.0,NO TRTMT
23555,6535296,J & M AUTO SALES,1,JOHN & MARIE WATER PLANT,A,999.0,NO TRTMT
23556,6535297,AVON PARK CONGREG/JEHOVAH WIT.,1,JEHOVAH WITNESS WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23557,6535298,JIM'S TRUCK PARTS,1,JIM'S WATER PLANT,A,999.0,NO TRTMT
23558,6535299,CENTER STREET APTS,1,CENTER ST APTS WELL & TANK,A,999.0,NO TRTMT
23559,6535300,BOBO'S GROCERY,1,BOBO'S WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23560,6535301,RADFORD'S WELDING,1,RADFORDS WELL & 80GAL TANK,A,999.0,NO TRTMT
23561,6535302,KALO REAL ESTATE/M. KALOGRIDIS,1,KALO,A,999.0,NO TRTMT
23562,6535303,WESTRIDGE WATER SYSTEM,1,WESTRIDGE,B,1.0,DISINFECT/GASEOUS CHLORIN
23563,6535304,"BRADLEY JUNCTION, TOWN OF",1,BRADLEY JUNCTION WTP,B,1.0,DISINFECT/GASEOUS CHLORIN
23564,6535304,"BRADLEY JUNCTION, TOWN OF",1,BRADLEY JUNCTION WTP,E,20.0,T-O CTRL/AERATION
23565,6535304,"BRADLEY JUNCTION, TOWN OF",2,ROLLING HILLS WTP,B,1.0,DISINFECT/GASEOUS CHLORIN
23566,6535305,AGRIFLEET LEASING CORP #2,1,AGRIFLEET LEASING #2 WTP,B,2.0,DISINFECT/HYPOCHLORIN
23567,6535306,"ATLANTIC ELECTRIC OF LAKELAND, INC",1,ATLANTIC ELECTRIC  WTP,B,2.0,DISINFECT/HYPOCHLORIN
23568,6535307,SPENCER WATER SYSTEM,1,SPENCEER WATER SYSTEM WTP,A,999.0,NO TRTMT
23569,6535308,DIV. OF FORESTRY GREEN SWAMP,1,GREEN SWAMP TOWER PLANT,A,999.0,NO TRTMT
23570,6535309,LAKE WALES BUS MAINT/POLK CO SCHOOL BRD,1,THOMPSON NUR RD WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23571,6535310,REPO DEPO,1,REPO DEPO 4 INCH WELL/TANK,A,999.0,NO TRTMT
23572,6535311,R & L TRANSFER/GATOR FREIGHTWAYS,1,R&L/GATOR WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23573,6535312,MUNDAY TRUCK SALES & SERVICE,1,MUNDAY TRUCK WATER PLANT,A,999.0,NO TRTMT
23574,6535313,REEVES RENTALS,1,HANDCOCK MHP #2/WELL,A,999.0,NO TRTMT
23575,6535314,JACOBS TRAILERS,1,JACOBS WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23576,6535315,OAK HAMMOCK (MEADOWRIDGE S/D),1,OAK HAMMOCK (MEADOWRIDGE),B,1.0,DISINFECT/GASEOUS CHLORIN
23577,6535316,FLORIDA POWER - WEST LAKE WALE,1,FP & L WELL/TANK,A,999.0,NO TRTMT
23578,6535317,FLORIDA POWER - FT.MEADE SUB.,1,FP & L WELL/TANK,A,999.0,NO TRTMT
23579,6535318,WHEELABRATOR RIDGE ENERGY,1,WHEELABARATOR RIDGE WTP,B,2.0,DISINFECT/HYPOCHLORIN
23580,6535318,WHEELABRATOR RIDGE ENERGY,1,WHEELABARATOR RIDGE WTP,H,25.0,SOFTENING/ION EXCHANGE
23581,6535319,FOWLER'S GROCERY,1,FOWLERS WTP,B,2.0,DISINFECT/HYPOCHLORIN
23582,6535320,"KRISTON, W.M. & SONS, INC.",1,KRISTON WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23583,6535321,TAYLOR - ODOM ROAD,1,TAYLOR DUPLEXES WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23584,6535322,CULLIGAN WATER TREATMENT,1,MATHIS WATER PLANT,A,999.0,NO TRTMT
23585,6535323,SUNRIPE PRE-PAK,1,SUNRIPE PRE-PAK WTP,B,2.0,DISINFECT/HYPOCHLORIN
23586,6535324,"HPS INDUSTRIES, INC.",1,VS WATER PLANT,A,999.0,NO TRTMT
23587,6535325,DANIELLE FENCE,1,DANIELLE WATER PLANT,A,999.0,NO TRTMT
23588,6535326,BARTOW YOUTH TRAINING CENTER,1,BARTOW YOUTH TRAINING CTR WTP,B,2.0,DISINFECT/HYPOCHLORIN
23589,6535327,MOBILE MINING & MINERALS,1,MINE BENEFICIATION WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23590,6535328,SHERROUSE M.H.P. RENTALS,1,SHERROUSE M.H.P RENTALS W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23591,6535329,GALLOWAY SHELL CIRCLE K,1,CIRCLE K #7019 WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23592,6535330,"DITTRICH TRUCKING, INC.",1,DITTRICH WATER PLANT,A,999.0,NO TRTMT
23593,6535331,PAULINES TAVERN,1,HITCHING POST WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23594,6535332,HYLY RETAIL & RV PARK,1,HYLY WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23595,6535333,SOUTHWEST REGIONAL WWTP/ES04,1,SW REGIONAL WWTP WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23596,6535334,VASSALLO/AMERICAN MEDICAL REL.,1,VASSALLO #2 WATER PLANT,A,999.0,NO TRTMT
23597,6535335,CHERRY HILL CONSTRUCTION,1,CHERRY HILL CONSTRUCTION WTP,A,999.0,NO TRTMT
23598,6535336,LAKE WALES MOOSE LODGE #2391,1,LAKE WALES MOOSE WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23599,6535336,LAKE WALES MOOSE LODGE #2391,1,LAKE WALES MOOSE WATER PLANT,H,25.0,SOFTENING/ION EXCHANGE
23600,6535337,ELY MHP,1,ELY WATER PLANT,A,999.0,NO TRTMT
23601,6535338,"H.C. DAIRY FARM, INC.",1,H & C WATER PLANT,A,999.0,NO TRTMT
23602,6535339,BEVERLY HILLS MHP,1,BEVERLY HILLS WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23603,6535340,E.J.'S COUNTRY PARK,1,E.J.'S WATER PLANT,A,999.0,NO TRTMT
23604,6535341,SANFORD WELDING SHOP,1,SANFORDS WATER PLANT,A,999.0,NO TRTMT
23605,6535343,CENSTATE CONTRACTORS,1,GOLDEN BOUGH WELL #1 PLANT,A,999.0,NO TRTMT
23606,6535344,MOSAIC FERTILIZER - NICHOLS PAVILION,1,NICHOLS PAVILION WATER PLANT,A,999.0,NO TRTMT
23607,6535345,ZURN NEPCO,1,ZURN NEPCO WATER PLANT,G,12.0,IRON RMVL/SEDIMENTATION
23608,6535346,IMC PHOSPHATES - FOUR CORNERS BUCKETYARD,1,IMC BUCKET WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23609,6535347,MISENER MARINE CONSTRUCTION,1,MISENER WATER PLANT,A,999.0,NO TRTMT
23610,6535348,FULL GOSPEL FELLOWSHIP CHURCH,1,FULL GOSPEL FELL. WATER PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23611,6535349,"SWICEGOOD, LOUISE WATER SYSTEM",1,LOUISE WATER PLANT,A,999.0,NO TRTMT
23612,6535350,VFW POST 8002,1,VFW POST 8002 WTP,B,2.0,DISINFECT/HYPOCHLORIN
23613,6535351,COUNTY AUTO AUCTION,1,ZOOM ZONE FAMILY FUN PARK WTP,B,2.0,DISINFECT/HYPOCHLORIN
23614,6535352,"GRAY, LEON TRAILER PARK",1,LEON'S WATER PLANT,A,999.0,NO TRTMT
23615,6535353,IGLESIA CRISTIANA PENTECOSTAL QUEBRANTAN,1,IGLESIA CRISTIANA PENT . WTP,B,2.0,DISINFECT/HYPOCHLORIN
23616,6535354,CATERING BY GAIL,1,CATERING BY GAIL,A,999.0,NO TRTMT
23617,6535356,OAKHILL ESTATES,1,OAK HILLS WATER PLANT,B,1.0,DISINFECT/GASEOUS CHLORIN
23618,6535357,PINE ACRES M.H.P.,1,PINE ACRES WTP,A,999.0,NO TRTMT
23619,6535358,FRANK CRUM,1,FRANK CRUM WTP,A,999.0,NO TRTMT
23620,6535359,STARR RENTALS,1,STARR RENTALS,A,999.0,NO TRTMT
23621,6535360,FOUR LAKES GOLF CLUB,1,FOUR LAKES W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23622,6535361,HIGHPOWER CARRABBEAN LOUNGE,1,CARRABBEAN LOUNGE W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23623,6535362,CAMP MARY MHP,1,CAMP MARY W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23624,6535363,KRIS MOBILE HOME PARK,1,KRIS MHP WTP,B,2.0,DISINFECT/HYPOCHLORIN
23625,6535364,VALMONT UTILITY,1,NEWMARK INTERNATIONAL WTP,B,2.0,DISINFECT/HYPOCHLORIN
23626,6535365,M&M MOBILE HOME PARK OF BARTOW INC,1,M & M MHP OF BARTOW,B,2.0,DISINFECT/HYPOCHLORIN
23627,6535366,N-VIRO FT. MEADE FACILITY,1,N-VIRO FT. MEADE FACILITY,A,999.0,NO TRTMT
23628,6535367,SUN SHINE ACRES,1,SPIKERS MHP WTP #1 MAIN PLANT,B,2.0,DISINFECT/HYPOCHLORIN
23629,6535367,SUN SHINE ACRES,2,SPIKERS MHP WTP #2 BACKUP,B,2.0,DISINFECT/HYPOCHLORIN
23630,6535368,DEP-POLK COUNTY FIELD OFFICE,1,DEPT OF ENV. PROT. W.T.P.,A,999.0,NO TRTMT
23631,6535369,LANHAM WAREHOUSE,1,LANHAM WAREHOUSE W.T.P,A,999.0,NO TRTMT
23632,6535370,RINGLING BROS. ANIMAL CARETAKING,1,RINGLING BROS. WTP,B,2.0,DISINFECT/HYPOCHLORIN
23633,6535371,BALLARD PARK PLACE,1,BALLARD PARK PLACE W.T.P.,A,999.0,NO TRTMT
23634,6535372,PINE OAKS GOLF CLUB,1,PINE OAKS GOLF CLUB W.T.P,B,2.0,DISINFECT/HYPOCHLORIN
23635,6535373,PECKS PLACE BAR,1,PECKS PLACE BAR W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23636,6535374,FOUNTAIN RV,1,FOUNTAIN RV WTP,A,999.0,NO TRTMT
23637,6535375,LAKE WALES FAMILY YMCA,1,LAKE WALES YMCA W.T.P.,A,999.0,NO TRTMT
23638,6535376,DIAMONDBACK GOLF CLUB,1,DIAMONDBACK GOLF CLUB W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23639,6535377,"CARGILL FERTILIZER, INC.",1,"CARGILL FERTILIZER, INC. WTP",A,999.0,NO TRTMT
23640,6535378,SOUTHLAKE AUTOS INC.,1,LAKE WALES UPH. WELL #1,A,999.0,NO TRTMT
23641,6535379,"TUMMOND, BILLY MOBILE HOMES",1,BILL TUMMOND MH WTP,A,999.0,NO TRTMT
23642,6535380,"MOSAIC FERTILIZER, LLC - NICHOLS",1,IMC AGRICO NICHOLS W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23643,6535381,MOSAIC FERTILIZER LLC - SOUTH FT. MEADE,1,CARGILL-FT MEADE W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23644,6535382,BOLES MOBILE HOME RENTALS,1,BOLES MOBILE HOME WELL 1,A,999.0,NO TRTMT
23645,6535383,FIRST CHRISTIAN CHURCH/FROSTPR,1,FIRST CHRISTIAN CHURCH W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23646,6535384,MAULTSBY RENTALS,1,MAULTSBY RENTALS WTP #1,A,999.0,NO TRTMT
23647,6535385,LOMAS DEL SOL,1,LOMAS DEL SOL,B,2.0,DISINFECT/HYPOCHLORIN
23648,6535386,FL. D.E.P. VAN FLEET REST AREA,1,VAN FLEET REST AREA WTP,A,999.0,NO TRTMT
23649,6535387,CITY OF AUBURNDALE  W.W.T.P.,1,CITY OF AUB. W.W.T.P. W.T.P.,A,999.0,NO TRTMT
23650,6535388,COUNTRY LANE S/D,1,COUNTRY LANE WTP,B,2.0,DISINFECT/HYPOCHLORIN
23651,6535389,U.S.A.INTERNATAL SPEEDWAY/PH.2,1,USA INTERNATIONAL SPWY/PH2 WTP,B,2.0,DISINFECT/HYPOCHLORIN
23652,6535390,"RMC EWELL,INC.(DAVENPORT)",1,EWELL IND. WTP,A,999.0,NO TRTMT
23653,6535391,"FLORIDA ROCK INDUSTRIES, INC.",1,FLORIDA ROCK WTP,A,999.0,NO TRTMT
23654,6535392,FEDERAL AVIATION ADMIN.,1,IMC,A,999.0,NO TRTMT
23655,6535393,"MCLEOD GARDENS UTILITY, LLC",1,MCLEOD GARDENS W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23656,6535394,CHURCH OF GOD BY FAITH,1,CHURCH OF GOD BY FAITH WTP#1,A,999.0,NO TRTMT
23657,6535395,ALVARADO LABOR CAMP,1,ALVARADO LABOR CAMP WTP,A,999.0,NO TRTMT
23658,6535396,ELEC. SUBSTATION (EAST),1,ELECTRICAL SUBSTATION WTP,A,999.0,NO TRTMT
23659,6535397,HAPPY'S  PLACE,1,HAPPY'S  PLACE WTP,A,999.0,NO TRTMT
23660,6535398,CENTRAL MOBILE HOME SALES,1,EMERALD LAKE M.H. SALES WTP,A,999.0,NO TRTMT
23661,6535399,POLK POWER STATION/TAMPA ELECTRIC,1,POLK POWER STATION W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23662,6535399,POLK POWER STATION/TAMPA ELECTRIC,1,POLK POWER STATION W.T.P.,B,20.0,DISINFECT/AERATION
23663,6535399,POLK POWER STATION/TAMPA ELECTRIC,1,POLK POWER STATION W.T.P.,C,12.0,PART-RMVL/SEDIMENTATION
23664,6535399,POLK POWER STATION/TAMPA ELECTRIC,1,POLK POWER STATION W.T.P.,C,23.0,PART-RMVL/GAC ADDITION
23665,6535399,POLK POWER STATION/TAMPA ELECTRIC,1,POLK POWER STATION W.T.P.,H,19.0,SOFTENING/PH ADJUSTMENT
23666,6535400,HELEN'S APARTMENTS,1,HELENS APARTMENTS W.T.P,B,2.0,DISINFECT/HYPOCHLORIN
23667,6535401,KAREN'S KOLLECTIBLES,1,APPLE CIDER JUNCTION WTP,A,999.0,NO TRTMT
23668,6535402,SANFORD WELDING SHOP,1,SANFORD WELDING SHOP WTP,A,999.0,NO TRTMT
23669,6535403,WASHINGTON MILLS CORP.,1,WASHINGTON MILLS WTP,B,2.0,DISINFECT/HYPOCHLORIN
23670,6535404,YTONG FLORIDA LTD,1,YTONG FLA LTD W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23671,6535405,EAGLE MOBILE HOME PARK,1,EAGLE M.H.P. W.T.P.,A,999.0,NO TRTMT
23672,6535406,BILL'S TOWING SERVICE,1,BILL'S TOWING SERVICE W.T.P.,A,999.0,NO TRTMT
23673,6535407,OUTREACH BAPTIST CHURCH,1,OUTREACH BAPTIST W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23674,6535408,NEW ANTIOCH MISSIONARY BAPTIST,1,NEW ANTIOCH/EARLY CHILDHOOD WP,B,2.0,DISINFECT/HYPOCHLORIN
23675,6535409,"BAY PORT VALVE & FITTING,INC.",1,BAYPORT VALVE WTP,A,999.0,NO TRTMT
23676,6535410,UNITED MAINT. OF AUBURNDALE,1,UNITED MAINTENANCE WTP,A,999.0,NO TRTMT
23677,6535411,PONDEROSA PARK,1,PONDEROSA PARK W.T.P.,A,999.0,NO TRTMT
23678,6535412,NATIONAL SOUTHEAST ALUMINUM,1,NAT'L S.E. ALUMINUM W.T.P.,A,999.0,NO TRTMT
23679,6535413,"METALS USA PLATES & SHAPES SOUTHEAST,INC",1,JEFFREY'S STEEL WTP,A,999.0,NO TRTMT
23680,6535414,MERRITT M.H.P.,1,MCCRANEY MHP WTP,A,999.0,NO TRTMT
23681,6535415,"BRITTON, TRUDY WEST M.H.P.",1,TRUDY BRITTON WEST MHP W.T.P.,B,2.0,DISINFECT/HYPOCHLORIN
23682,6535416,SOCRUM SELF STORAGE,1,SOCRUM SELF STORAGE W.T.P.,A,999.0,NO TRTMT
23683,6535417,HIGHWAY 98 LABOR CAMP,1,JOSE GRACIA LAB CMP WTP,B,2.0,DISINFECT/HYPOCHLORIN
23684,6535418,QUALITY CLUB WORKS,1,QUALITY CLUB WORKS W.T.P.,A,999.0,NO TRTMT
23685,6535419,ORANGE MANOR MOBILE PARK EAST,1,GARDEN GROVE WATER COMPANY,B,1.0,DISINFECT/GASEOUS CHLORIN
23686,6535419,ORANGE MANOR MOBILE PARK EAST,1,GARDEN GROVE WATER COMPANY,C,10.0,PART-RMVL/COAGULATION
23687,6535420,FAITH BAPTIST CHURCH/LAKELAND,1,FAITH BAPTIST CHURCH/LKLD WTP,B,2.0,DISINFECT/HYPOCHLORIN
